,id,relevance
34134,104389,3.0
34135,104390,3.0
34136,104391,3.0
34137,104395,2.33
34138,104397,2.33
34139,104399,1.67
34140,104400,2.33
34141,104407,2.33
34142,104410,2.33
34143,104414,3.0
34144,104416,3.0
34145,104419,3.0
34146,104425,3.0
34147,104430,2.33
34148,104432,3.0
34149,104435,2.33
34150,104436,3.0
34151,104437,3.0
34152,104438,2.33
34153,104448,3.0
34154,104450,3.0
34155,104454,2.33
34156,104463,3.0
34157,104464,3.0
34158,104469,2.33
34159,104470,2.33
34160,104472,3.0
34161,104481,3.0
34162,104484,3.0
34163,104485,3.0
34164,104489,2.33
34165,104491,2.33
34166,104493,3.0
34167,104502,3.0
34168,104508,3.0
34169,104516,3.0
34170,104518,2.33
34171,104519,3.0
34172,104520,2.33
34173,104521,2.0
34174,104523,2.67
34175,104527,3.0
34176,104531,2.33
34177,104533,2.33
34178,104534,2.33
34179,104535,3.0
34180,104536,3.0
34181,104540,3.0
34182,104541,2.0
34183,104542,2.33
34184,104543,2.33
34185,104545,3.0
34186,104546,2.33
34187,104547,3.0
34188,104550,3.0
34189,104553,3.0
34190,104556,3.0
34191,104557,2.33
34192,104558,3.0
34193,104561,3.0
34194,104565,3.0
34195,104566,3.0
34196,104567,3.0
34197,104568,3.0
34198,104570,3.0
34199,104571,3.0
34200,104572,2.33
34201,104573,2.33
34202,104574,3.0
34203,104580,3.0
34204,104582,2.67
34205,104586,2.0
34206,104589,2.33
34207,104596,2.33
34208,104598,2.33
34209,104604,3.0
34210,104605,2.33
34211,104606,2.33
34212,104610,2.33
34213,104611,2.33
34214,104613,2.67
34215,104616,3.0
34216,104619,3.0
34217,104628,3.0
34218,104630,3.0
34219,104632,3.0
34220,104634,3.0
34221,104635,3.0
34222,104639,3.0
34223,104643,2.33
34224,104647,2.33
34225,104651,3.0
34226,104653,2.33
34227,104657,3.0
34228,104658,3.0
34229,104660,3.0
34230,104661,2.33
34231,104665,3.0
34232,104666,2.33
34233,104667,3.0
34234,104677,2.0
34235,104678,3.0
34236,104681,3.0
34237,104683,3.0
34238,104684,3.0
34239,104685,3.0
34240,104686,3.0
34241,104691,2.33
34242,104694,3.0
34243,104697,2.0
34244,104703,2.33
34245,104708,2.0
34246,104714,2.33
34247,104715,3.0
34248,104720,3.0
34249,104722,3.0
34250,104723,3.0
34251,104725,3.0
34252,104727,2.33
34253,104731,3.0
34254,104734,2.33
34255,104740,3.0
34256,104741,2.0
34257,104744,3.0
34258,104748,2.67
34259,104761,3.0
34260,104762,3.0
34261,104763,3.0
34262,104764,3.0
34263,104765,3.0
34264,104766,3.0
34265,104769,2.33
34266,104775,3.0
34267,104777,3.0
34268,104784,2.33
34269,104785,2.33
34270,104788,2.67
34271,104789,3.0
34272,104791,2.67
34273,104793,2.33
34274,104797,3.0
34275,104801,2.0
34276,104803,3.0
34277,104805,2.33
34278,104808,3.0
34279,104814,3.0
34280,104815,3.0
34281,104828,3.0
34282,104834,3.0
34283,104837,3.0
34284,104841,2.33
34285,104842,3.0
34286,104843,3.0
34287,104845,2.33
34288,104848,3.0
34289,104850,3.0
34290,104852,2.33
34291,104855,2.33
34292,104856,3.0
34293,104857,3.0
34294,104859,2.33
34295,104862,3.0
34296,104865,2.67
34297,104867,3.0
34298,104868,3.0
34299,104870,2.33
34300,104875,2.33
34301,104877,2.33
34302,104883,2.33
34303,104887,3.0
34304,104893,3.0
34305,104894,3.0
34306,104897,3.0
34307,104898,2.33
34308,104900,3.0
34309,104901,2.33
34310,104902,3.0
34311,104905,3.0
34312,104906,2.33
34313,104909,2.33
34314,104910,3.0
34315,104911,3.0
34316,104917,3.0
34317,104919,2.67
34318,104920,3.0
34319,104921,2.33
34320,104922,2.67
34321,104926,2.33
34322,104929,3.0
34323,104932,3.0
34324,104938,3.0
34325,104940,2.33
34326,104941,2.33
34327,104942,2.33
34328,104950,3.0
34329,104951,3.0
34330,104954,2.33
34331,104955,2.33
34332,104956,3.0
34333,104959,3.0
34334,104976,3.0
34335,104982,2.33
34336,104985,2.33
34337,104988,2.33
34338,104994,2.33
34339,105005,2.33
34340,105006,3.0
34341,105007,2.33
34342,105008,2.33
34343,105015,2.33
34344,105021,3.0
34345,105023,3.0
34346,105029,2.33
34347,105037,3.0
34348,105038,3.0
34349,105042,2.33
34350,105043,2.33
34351,105044,3.0
34352,105045,3.0
34353,105047,2.33
34354,105048,3.0
34355,105056,3.0
34356,105057,2.33
34357,105064,2.33
34358,105066,2.33
34359,105067,3.0
34360,105068,3.0
34361,105071,3.0
34362,105072,3.0
34363,105073,3.0
34364,105074,2.33
34365,105075,2.33
34366,105078,2.33
34367,105079,3.0
34368,105080,2.33
34369,105082,3.0
34370,105085,3.0
34371,105086,2.33
34372,105091,3.0
34373,105094,2.33
34374,105096,3.0
34375,105098,3.0
34376,105099,3.0
34377,105102,2.0
34378,105103,3.0
34379,105104,2.33
34380,105106,3.0
34381,105109,2.33
34382,105110,2.0
34383,105111,2.33
34384,105113,2.33
34385,105114,2.33
34386,105118,3.0
34387,105119,2.33
34388,105121,2.67
34389,105123,3.0
34390,105126,2.0
34391,105128,2.33
34392,105131,3.0
34393,105133,2.33
34394,105135,2.33
34395,105139,2.33
34396,105149,2.33
34397,105158,2.33
34398,105162,2.33
34399,105163,3.0
34400,105168,3.0
34401,105172,2.33
34402,105173,2.33
34403,105181,2.33
34404,105182,2.33
34405,105188,3.0
34406,105203,3.0
34407,105204,3.0
34408,105208,3.0
34409,105211,2.67
34410,105218,3.0
34411,105220,3.0
34412,105229,2.33
34413,105230,3.0
34414,105232,3.0
34415,105234,2.33
34416,105235,2.33
34417,105237,2.33
34418,105245,2.33
34419,105246,2.33
34420,105248,3.0
34421,105250,2.33
34422,105258,3.0
34423,105265,3.0
34424,105269,3.0
34425,105272,3.0
34426,105274,3.0
34427,105279,3.0
34428,105282,3.0
34429,105283,3.0
34430,105285,2.33
34431,105288,2.0
34432,105290,2.33
34433,105292,2.33
34434,105296,2.33
34435,105297,2.33
34436,105299,2.33
34437,105303,2.33
34438,105305,3.0
34439,105308,2.33
34440,105310,2.33
34441,105313,3.0
34442,105318,2.33
34443,105319,3.0
34444,105321,3.0
34445,105326,2.0
34446,105329,3.0
34447,105334,2.33
34448,105335,2.33
34449,105337,2.33
34450,105339,3.0
34451,105340,3.0
34452,105343,3.0
34453,105350,2.0
34454,105353,3.0
34455,105354,3.0
34456,105356,2.33
34457,105362,2.33
34458,105365,3.0
34459,105368,3.0
34460,105375,3.0
34461,105379,2.33
34462,105380,2.0
34463,105383,2.33
34464,105384,2.33
34465,105385,3.0
34466,105387,3.0
34467,105389,2.33
34468,105390,3.0
34469,105391,3.0
34470,105396,2.33
34471,105406,2.0
34472,105408,3.0
34473,105410,2.67
34474,105412,3.0
34475,105413,3.0
34476,105415,2.33
34477,105417,2.33
34478,105428,3.0
34479,105433,3.0
34480,105447,3.0
34481,105449,2.33
34482,105452,3.0
34483,105464,2.67
34484,105465,3.0
34485,105466,3.0
34486,105468,2.33
34487,105476,2.0
34488,105477,2.33
34489,105485,3.0
34490,105486,2.33
34491,105487,3.0
34492,105489,2.33
34493,105493,2.33
34494,105497,2.33
34495,105498,3.0
34496,105500,3.0
34497,105504,2.33
34498,105507,2.33
34499,105508,2.33
34500,105511,2.0
34501,105513,3.0
34502,105517,2.33
34503,105519,2.33
34504,105528,3.0
34505,105532,3.0
34506,105533,3.0
34507,105539,3.0
34508,105543,3.0
34509,105546,2.33
34510,105547,2.33
34511,105550,3.0
34512,105551,3.0
34513,105552,3.0
34514,105556,3.0
34515,105557,2.33
34516,105559,3.0
34517,105564,2.0
34518,105568,3.0
34519,105570,3.0
34520,105571,2.33
34521,105572,3.0
34522,105577,2.33
34523,105581,2.33
34524,105583,2.33
34525,105586,3.0
34526,105593,2.0
34527,105596,2.0
34528,105599,3.0
34529,105604,2.33
34530,105606,2.33
34531,105610,2.33
34532,105611,2.33
34533,105614,2.33
34534,105618,3.0
34535,105620,3.0
34536,105621,2.67
34537,105627,2.33
34538,105629,2.33
34539,105632,2.33
34540,105634,2.67
34541,105637,3.0
34542,105638,3.0
34543,105639,2.0
34544,105640,2.33
34545,105649,3.0
34546,105653,3.0
34547,105654,2.0
34548,105657,2.33
34549,105661,2.33
34550,105663,3.0
34551,105668,2.33
34552,105671,3.0
34553,105682,1.33
34554,105687,3.0
34555,105691,3.0
34556,105693,3.0
34557,105696,2.0
34558,105698,2.0
34559,105699,2.33
34560,105704,2.33
34561,105705,2.33
34562,105708,3.0
34563,105713,2.33
34564,105717,2.33
34565,105718,3.0
34566,105725,2.67
34567,105728,2.33
34568,105729,3.0
34569,105730,3.0
34570,105739,3.0
34571,105740,3.0
34572,105745,2.33
34573,105751,2.33
34574,105753,3.0
34575,105754,3.0
34576,105755,2.33
34577,105759,3.0
34578,105763,2.0
34579,105765,3.0
34580,105767,3.0
34581,105770,2.33
34582,105774,3.0
34583,105777,2.33
34584,105778,3.0
34585,105779,3.0
34586,105782,2.33
34587,105784,3.0
34588,105785,3.0
34589,105788,3.0
34590,105790,3.0
34591,105792,3.0
34592,105795,3.0
34593,105797,3.0
34594,105802,2.33
34595,105804,3.0
34596,105809,3.0
34597,105816,3.0
34598,105821,2.33
34599,105823,2.33
34600,105826,3.0
34601,105827,3.0
34602,105828,2.33
34603,105829,2.0
34604,105834,2.33
34605,105840,3.0
34606,105842,2.33
34607,105843,2.33
34608,105846,3.0
34609,105848,2.33
34610,105855,3.0
34611,105856,3.0
34612,105857,3.0
34613,105859,2.33
34614,105860,3.0
34615,105861,3.0
34616,105862,3.0
34617,105865,2.33
34618,105866,2.33
34619,105867,3.0
34620,105870,3.0
34621,105876,3.0
34622,105878,3.0
34623,105881,2.33
34624,105887,2.33
34625,105888,2.33
34626,105893,3.0
34627,105894,2.33
34628,105896,3.0
34629,105897,3.0
34630,105900,2.33
34631,105902,3.0
34632,105905,2.33
34633,105906,2.0
34634,105917,3.0
34635,105918,3.0
34636,105920,3.0
34637,105921,3.0
34638,105925,3.0
34639,105926,3.0
34640,105928,3.0
34641,105935,3.0
34642,105938,2.33
34643,105947,2.33
34644,105948,2.33
34645,105951,2.33
34646,105953,2.33
34647,105954,2.33
34648,105959,3.0
34649,105966,2.67
34650,105970,2.0
34651,105971,3.0
34652,105974,2.33
34653,105975,2.33
34654,105976,2.33
34655,105978,2.33
34656,105988,3.0
34657,105989,3.0
34658,105993,3.0
34659,105998,3.0
34660,106002,2.67
34661,106006,2.33
34662,106008,2.33
34663,106009,2.33
34664,106011,2.33
34665,106014,3.0
34666,106017,2.33
34667,106021,3.0
34668,106022,3.0
34669,106027,2.33
34670,106029,2.33
34671,106031,3.0
34672,106033,3.0
34673,106036,3.0
34674,106039,2.33
34675,106043,3.0
34676,106053,2.67
34677,106055,3.0
34678,106056,2.67
34679,106060,2.33
34680,106064,2.33
34681,106065,3.0
34682,106067,2.33
34683,106068,3.0
34684,106070,2.33
34685,106074,2.33
34686,106079,3.0
34687,106080,2.33
34688,106082,3.0
34689,106084,2.33
34690,106086,3.0
34691,106087,3.0
34692,106093,3.0
34693,106096,3.0
34694,106097,3.0
34695,106100,2.33
34696,106102,2.0
34697,106104,2.33
34698,106109,2.33
34699,106110,3.0
34700,106112,3.0
34701,106117,3.0
34702,106118,2.33
34703,106130,3.0
34704,106132,3.0
34705,106135,2.33
34706,106136,3.0
34707,106137,3.0
34708,106139,3.0
34709,106141,3.0
34710,106142,2.33
34711,106143,2.0
34712,106146,3.0
34713,106155,2.33
34714,106157,3.0
34715,106164,3.0
34716,106165,3.0
34717,106168,2.33
34718,106169,3.0
34719,106170,3.0
34720,106171,3.0
34721,106172,3.0
34722,106180,3.0
34723,106182,3.0
34724,106184,3.0
34725,106185,3.0
34726,106186,2.33
34727,106188,3.0
34728,106189,2.33
34729,106196,2.33
34730,106197,3.0
34731,106202,3.0
34732,106204,2.33
34733,106212,2.33
34734,106219,2.33
34735,106220,3.0
34736,106224,3.0
34737,106227,3.0
34738,106230,2.0
34739,106235,2.33
34740,106237,2.33
34741,106242,2.67
34742,106244,2.33
34743,106245,2.0
34744,106247,2.0
34745,106249,3.0
34746,106252,3.0
34747,106253,3.0
34748,106256,3.0
34749,106261,3.0
34750,106264,2.33
34751,106272,2.33
34752,106279,3.0
34753,106280,3.0
34754,106282,2.33
34755,106286,2.33
34756,106294,3.0
34757,106295,2.33
34758,106296,2.33
34759,106297,2.33
34760,106299,3.0
34761,106300,3.0
34762,106304,2.33
34763,106305,2.33
34764,106310,3.0
34765,106312,3.0
34766,106313,2.33
34767,106314,3.0
34768,106317,3.0
34769,106318,3.0
34770,106325,2.33
34771,106331,2.33
34772,106332,2.33
34773,106334,2.33
34774,106338,3.0
34775,106339,3.0
34776,106340,3.0
34777,106349,2.33
34778,106358,2.33
34779,106360,3.0
34780,106362,3.0
34781,106367,3.0
34782,106374,1.0
34783,106386,2.33
34784,106387,3.0
34785,106388,3.0
34786,106391,3.0
34787,106395,2.33
34788,106398,2.33
34789,106403,2.33
34790,106406,3.0
34791,106409,2.33
34792,106413,3.0
34793,106415,3.0
34794,106416,2.33
34795,106418,3.0
34796,106419,3.0
34797,106422,3.0
34798,106425,2.33
34799,106429,3.0
34800,106435,2.33
34801,106436,2.33
34802,106440,2.33
34803,106441,2.33
34804,106442,2.33
34805,106445,3.0
34806,106446,3.0
34807,106448,3.0
34808,106449,2.33
34809,106450,3.0
34810,106454,3.0
34811,106455,3.0
34812,106457,3.0
34813,106460,2.0
34814,106465,2.33
34815,106469,3.0
34816,106472,3.0
34817,106481,2.33
34818,106487,3.0
34819,106495,3.0
34820,106496,2.67
34821,106504,3.0
34822,106506,2.33
34823,106507,2.33
34824,106508,3.0
34825,106512,3.0
34826,106513,3.0
34827,106515,2.33
34828,106516,2.33
34829,106522,3.0
34830,106523,3.0
34831,106524,2.33
34832,106526,3.0
34833,106533,2.33
34834,106537,3.0
34835,106545,2.33
34836,106548,2.0
34837,106550,2.0
34838,106551,2.0
34839,106557,2.67
34840,106558,2.33
34841,106560,3.0
34842,106561,2.33
34843,106563,2.33
34844,106564,3.0
34845,106565,3.0
34846,106567,3.0
34847,106568,3.0
34848,106570,2.33
34849,106571,3.0
34850,106574,2.33
34851,106576,2.33
34852,106580,3.0
34853,106583,3.0
34854,106585,2.0
34855,106586,3.0
34856,106590,3.0
34857,106591,2.33
34858,106600,3.0
34859,106604,3.0
34860,106608,2.33
34861,106609,2.33
34862,106610,3.0
34863,106626,2.33
34864,106628,2.33
34865,106631,3.0
34866,106636,3.0
34867,106637,3.0
34868,106641,2.33
34869,106643,2.33
34870,106645,2.33
34871,106646,2.33
34872,106653,3.0
34873,106654,3.0
34874,106656,3.0
34875,106659,2.0
34876,106660,3.0
34877,106661,3.0
34878,106663,3.0
34879,106665,3.0
34880,106668,3.0
34881,106670,2.33
34882,106673,3.0
34883,106674,3.0
34884,106675,3.0
34885,106691,2.0
34886,106698,3.0
34887,106705,3.0
34888,106711,3.0
34889,106714,3.0
34890,106716,3.0
34891,106717,3.0
34892,106723,3.0
34893,106725,2.33
34894,106729,3.0
34895,106730,3.0
34896,106734,2.33
34897,106735,3.0
34898,106736,2.33
34899,106738,2.33
34900,106742,3.0
34901,106743,3.0
34902,106744,3.0
34903,106749,2.33
34904,106757,3.0
34905,106758,3.0
34906,106764,3.0
34907,106765,3.0
34908,106766,2.33
34909,106767,2.33
34910,106771,3.0
34911,106777,2.33
34912,106784,3.0
34913,106787,3.0
34914,106788,3.0
34915,106791,2.33
34916,106796,3.0
34917,106799,2.33
34918,106803,2.33
34919,106808,2.33
34920,106817,3.0
34921,106819,2.33
34922,106820,3.0
34923,106824,3.0
34924,106830,3.0
34925,106832,3.0
34926,106833,3.0
34927,106838,3.0
34928,106841,2.33
34929,106842,3.0
34930,106844,3.0
34931,106846,3.0
34932,106847,3.0
34933,106849,3.0
34934,106850,2.33
34935,106856,3.0
34936,106858,2.33
34937,106859,2.33
34938,106860,2.67
34939,106861,3.0
34940,106864,3.0
34941,106866,3.0
34942,106871,3.0
34943,106875,2.33
34944,106877,3.0
34945,106880,3.0
34946,106881,2.0
34947,106882,3.0
34948,106884,2.0
34949,106902,3.0
34950,106903,3.0
34951,106907,2.33
34952,106912,3.0
34953,106913,2.33
34954,106916,2.33
34955,106917,3.0
34956,106921,3.0
34957,106924,2.33
34958,106927,3.0
34959,106928,3.0
34960,106931,3.0
34961,106935,2.33
34962,106936,2.33
34963,106941,2.33
34964,106943,3.0
34965,106947,3.0
34966,106958,3.0
34967,106960,3.0
34968,106966,3.0
34969,106969,3.0
34970,106974,2.33
34971,106977,2.33
34972,106984,3.0
34973,106986,3.0
34974,106995,2.33
34975,106996,2.33
34976,107000,2.67
34977,107004,2.33
34978,107008,2.33
34979,107011,3.0
34980,107015,2.33
34981,107017,2.33
34982,107018,2.33
34983,107022,3.0
34984,107030,2.33
34985,107031,2.33
34986,107033,2.0
34987,107035,2.33
34988,107040,2.67
34989,107044,2.33
34990,107045,3.0
34991,107048,2.33
34992,107051,2.33
34993,107053,3.0
34994,107054,3.0
34995,107059,2.0
34996,107062,2.33
34997,107067,3.0
34998,107073,3.0
34999,107075,3.0
35000,107079,2.33
35001,107080,3.0
35002,107081,2.33
35003,107083,2.33
35004,107085,3.0
35005,107087,3.0
35006,107092,2.33
35007,107093,2.33
35008,107094,2.33
35009,107095,2.33
35010,107097,3.0
35011,107098,3.0
35012,107105,3.0
35013,107106,2.0
35014,107107,2.33
35015,107108,2.33
35016,107110,2.33
35017,107111,3.0
35018,107113,3.0
35019,107115,2.33
35020,107118,2.33
35021,107119,2.33
35022,107126,3.0
35023,107127,2.33
35024,107128,2.33
35025,107131,3.0
35026,107134,3.0
35027,107135,3.0
35028,107144,2.33
35029,107145,3.0
35030,107146,3.0
35031,107148,3.0
35032,107151,3.0
35033,107154,2.33
35034,107156,2.33
35035,107159,2.33
35036,107160,3.0
35037,107161,3.0
35038,107168,3.0
35039,107171,2.33
35040,107173,2.0
35041,107185,3.0
35042,107186,3.0
35043,107188,3.0
35044,107191,2.33
35045,107193,2.33
35046,107196,3.0
35047,107198,3.0
35048,107201,3.0
35049,107202,3.0
35050,107204,3.0
35051,107208,3.0
35052,107209,3.0
35053,107210,3.0
35054,107212,3.0
35055,107216,3.0
35056,107217,3.0
35057,107223,2.33
35058,107231,3.0
35059,107232,2.33
35060,107234,2.0
35061,107237,3.0
35062,107240,3.0
35063,107241,3.0
35064,107244,3.0
35065,107246,2.33
35066,107249,3.0
35067,107250,2.33
35068,107254,2.33
35069,107256,3.0
35070,107261,2.33
35071,107262,3.0
35072,107269,3.0
35073,107272,2.33
35074,107282,3.0
35075,107284,2.33
35076,107287,3.0
35077,107288,3.0
35078,107298,3.0
35079,107301,3.0
35080,107303,3.0
35081,107304,3.0
35082,107305,3.0
35083,107308,3.0
35084,107309,3.0
35085,107312,2.33
35086,107313,2.33
35087,107315,3.0
35088,107317,3.0
35089,107322,2.33
35090,107326,3.0
35091,107330,3.0
35092,107331,3.0
35093,107336,2.33
35094,107339,2.33
35095,107341,2.33
35096,107343,2.33
35097,107345,2.33
35098,107357,3.0
35099,107358,2.33
35100,107363,3.0
35101,107365,2.0
35102,107376,2.33
35103,107379,3.0
35104,107383,2.33
35105,107384,2.33
35106,107387,2.33
35107,107392,2.33
35108,107394,3.0
35109,107396,2.33
35110,107398,2.33
35111,107401,3.0
35112,107410,3.0
35113,107411,3.0
35114,107415,3.0
35115,107417,3.0
35116,107419,3.0
35117,107423,3.0
35118,107424,2.33
35119,107427,2.33
35120,107428,3.0
35121,107430,2.33
35122,107432,3.0
35123,107435,2.33
35124,107438,3.0
35125,107441,3.0
35126,107445,3.0
35127,107446,3.0
35128,107454,2.33
35129,107458,2.33
35130,107462,3.0
35131,107466,2.67
35132,107468,3.0
35133,107472,3.0
35134,107482,3.0
35135,107484,2.33
35136,107488,2.33
35137,107491,2.33
35138,107492,2.33
35139,107495,3.0
35140,107497,3.0
35141,107501,2.33
35142,107502,3.0
35143,107505,2.0
35144,107508,3.0
35145,107509,3.0
35146,107516,2.33
35147,107518,3.0
35148,107521,2.33
35149,107522,3.0
35150,107527,3.0
35151,107528,2.33
35152,107531,2.33
35153,107532,3.0
35154,107533,3.0
35155,107534,2.33
35156,107536,3.0
35157,107538,2.0
35158,107540,2.33
35159,107547,3.0
35160,107550,1.67
35161,107551,2.33
35162,107556,3.0
35163,107564,3.0
35164,107566,3.0
35165,107569,3.0
35166,107574,2.0
35167,107575,2.33
35168,107577,3.0
35169,107582,3.0
35170,107583,2.67
35171,107584,2.33
35172,107590,2.0
35173,107593,3.0
35174,107599,2.0
35175,107600,3.0
35176,107606,2.33
35177,107607,2.33
35178,107608,2.33
35179,107610,2.67
35180,107616,2.33
35181,107619,3.0
35182,107620,2.33
35183,107627,3.0
35184,107628,3.0
35185,107638,2.33
35186,107640,3.0
35187,107643,2.33
35188,107645,2.33
35189,107651,2.0
35190,107657,2.33
35191,107658,2.33
35192,107659,3.0
35193,107660,2.33
35194,107665,3.0
35195,107669,3.0
35196,107670,3.0
35197,107673,3.0
35198,107676,2.33
35199,107677,2.67
35200,107678,3.0
35201,107679,3.0
35202,107680,3.0
35203,107683,3.0
35204,107686,3.0
35205,107688,2.33
35206,107690,2.33
35207,107691,2.0
35208,107692,3.0
35209,107696,2.67
35210,107702,3.0
35211,107705,3.0
35212,107706,2.33
35213,107707,2.33
35214,107716,2.0
35215,107721,3.0
35216,107722,2.33
35217,107723,2.33
35218,107725,2.33
35219,107726,2.33
35220,107728,1.0
35221,107729,3.0
35222,107735,2.33
35223,107736,2.33
35224,107739,3.0
35225,107741,2.33
35226,107744,2.33
35227,107745,3.0
35228,107751,3.0
35229,107752,3.0
35230,107755,2.33
35231,107756,3.0
35232,107757,2.0
35233,107758,3.0
35234,107759,3.0
35235,107763,3.0
35236,107768,2.33
35237,107774,2.0
35238,107775,2.0
35239,107780,2.33
35240,107783,2.33
35241,107787,2.33
35242,107788,2.33
35243,107793,3.0
35244,107795,3.0
35245,107797,3.0
35246,107798,2.33
35247,107799,2.33
35248,107802,3.0
35249,107803,3.0
35250,107804,3.0
35251,107808,3.0
35252,107809,3.0
35253,107810,3.0
35254,107812,2.33
35255,107813,2.33
35256,107814,3.0
35257,107821,3.0
35258,107822,2.33
35259,107828,2.33
35260,107829,2.33
35261,107837,3.0
35262,107838,3.0
35263,107842,2.33
35264,107845,3.0
35265,107848,3.0
35266,107851,3.0
35267,107855,3.0
35268,107856,3.0
35269,107859,3.0
35270,107862,3.0
35271,107864,3.0
35272,107865,2.33
35273,107867,3.0
35274,107868,3.0
35275,107871,3.0
35276,107873,2.33
35277,107875,2.33
35278,107877,2.33
35279,107879,3.0
35280,107880,3.0
35281,107887,2.33
35282,107893,3.0
35283,107894,2.33
35284,107895,2.33
35285,107898,2.33
35286,107899,2.33
35287,107902,2.67
35288,107906,3.0
35289,107907,3.0
35290,107917,3.0
35291,107919,2.67
35292,107921,3.0
35293,107922,2.0
35294,107923,2.67
35295,107926,2.33
35296,107927,3.0
35297,107935,2.33
35298,107936,3.0
35299,107937,2.33
35300,107941,3.0
35301,107943,3.0
35302,107951,2.0
35303,107953,2.67
35304,107957,3.0
35305,107960,2.33
35306,107971,2.33
35307,107975,2.0
35308,107976,2.33
35309,107978,3.0
35310,107980,3.0
35311,107985,2.67
35312,107989,2.33
35313,107990,3.0
35314,107992,2.33
35315,107993,2.33
35316,107996,3.0
35317,107999,3.0
35318,108000,2.33
35319,108005,2.33
35320,108007,3.0
35321,108010,2.33
35322,108019,2.33
35323,108021,3.0
35324,108022,2.33
35325,108024,2.33
35326,108026,3.0
35327,108029,3.0
35328,108030,3.0
35329,108031,3.0
35330,108035,3.0
35331,108037,3.0
35332,108039,3.0
35333,108041,2.33
35334,108042,2.33
35335,108047,3.0
35336,108048,2.33
35337,108056,3.0
35338,108058,3.0
35339,108059,2.0
35340,108063,2.33
35341,108064,2.33
35342,108067,3.0
35343,108068,3.0
35344,108071,3.0
35345,108075,2.67
35346,108082,3.0
35347,108084,2.0
35348,108085,3.0
35349,108090,2.33
35350,108092,2.33
35351,108103,3.0
35352,108106,3.0
35353,108107,3.0
35354,108109,3.0
35355,108110,3.0
35356,108112,2.33
35357,108114,2.33
35358,108118,2.33
35359,108119,2.33
35360,108121,2.33
35361,108124,2.33
35362,108129,2.33
35363,108133,2.33
35364,108137,2.33
35365,108138,3.0
35366,108139,2.33
35367,108140,3.0
35368,108143,3.0
35369,108144,3.0
35370,108146,3.0
35371,108157,2.0
35372,108164,3.0
35373,108165,3.0
35374,108166,3.0
35375,108168,2.67
35376,108169,3.0
35377,108171,2.33
35378,108176,3.0
35379,108181,3.0
35380,108190,3.0
35381,108192,2.33
35382,108193,2.33
35383,108202,2.33
35384,108210,3.0
35385,108212,3.0
35386,108219,3.0
35387,108220,3.0
35388,108221,3.0
35389,108225,3.0
35390,108227,3.0
35391,108229,3.0
35392,108230,3.0
35393,108232,2.0
35394,108234,2.33
35395,108236,3.0
35396,108239,3.0
35397,108242,2.33
35398,108244,3.0
35399,108246,2.33
35400,108251,2.33
35401,108255,3.0
35402,108259,3.0
35403,108260,3.0
35404,108262,3.0
35405,108267,2.0
35406,108270,2.33
35407,108271,2.0
35408,108272,2.0
35409,108275,2.0
35410,108277,3.0
35411,108287,2.33
35412,108289,2.33
35413,108291,1.67
35414,108292,2.33
35415,108293,2.33
35416,108295,3.0
35417,108296,3.0
35418,108299,3.0
35419,108302,2.33
35420,108306,2.33
35421,108307,2.33
35422,108309,2.33
35423,108310,3.0
35424,108313,2.33
35425,108316,2.33
35426,108317,2.33
35427,108318,2.33
35428,108326,2.0
35429,108329,3.0
35430,108330,3.0
35431,108333,3.0
35432,108334,2.33
35433,108335,3.0
35434,108339,2.33
35435,108347,3.0
35436,108348,2.33
35437,108350,2.33
35438,108361,3.0
35439,108364,3.0
35440,108373,2.33
35441,108375,3.0
35442,108380,2.33
35443,108385,3.0
35444,108388,2.33
35445,108390,3.0
35446,108392,3.0
35447,108394,3.0
35448,108397,3.0
35449,108402,2.33
35450,108404,3.0
35451,108413,2.33
35452,108415,3.0
35453,108421,2.33
35454,108427,2.33
35455,108429,3.0
35456,108434,3.0
35457,108442,2.33
35458,108446,2.33
35459,108449,3.0
35460,108450,3.0
35461,108451,3.0
35462,108453,3.0
35463,108456,3.0
35464,108457,3.0
35465,108460,2.33
35466,108461,3.0
35467,108464,2.0
35468,108465,2.0
35469,108466,2.33
35470,108467,2.33
35471,108469,3.0
35472,108475,3.0
35473,108482,2.33
35474,108484,2.0
35475,108489,2.33
35476,108495,2.33
35477,108496,3.0
35478,108498,3.0
35479,108501,3.0
35480,108502,3.0
35481,108503,2.33
35482,108507,2.33
35483,108508,3.0
35484,108509,2.67
35485,108510,2.33
35486,108512,2.33
35487,108513,3.0
35488,108514,3.0
35489,108515,2.67
35490,108516,2.33
35491,108523,3.0
35492,108524,2.0
35493,108525,3.0
35494,108526,3.0
35495,108528,3.0
35496,108535,2.33
35497,108542,3.0
35498,108544,2.0
35499,108549,3.0
35500,108552,2.67
35501,108554,2.33
35502,108555,3.0
35503,108556,3.0
35504,108557,3.0
35505,108560,2.33
35506,108561,2.33
35507,108562,3.0
35508,108563,2.67
35509,108568,3.0
35510,108570,3.0
35511,108571,3.0
35512,108572,2.33
35513,108576,2.33
35514,108578,3.0
35515,108580,3.0
35516,108581,2.33
35517,108582,2.67
35518,108583,3.0
35519,108586,2.67
35520,108590,2.33
35521,108595,2.33
35522,108598,3.0
35523,108601,3.0
35524,108604,2.33
35525,108606,3.0
35526,108607,3.0
35527,108609,3.0
35528,108610,3.0
35529,108613,2.0
35530,108615,2.33
35531,108616,2.33
35532,108617,3.0
